Date,Location,Positive,Tested,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd
2022-08-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-27,Domestic,18158969,68044032.0,16053900.0,38514,11875.0,0.0,0.0
2022-08-27,Airport,21441,2341510.0,21152.0,8,0.0,0.0,0.0
2022-08-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-28,Domestic,18331821,68192119.0,16244976.0,38762,6925.0,43664.0,0.0
2022-08-28,Airport,21454,2341993.0,21178.0,8,0.0,0.0,0.0
2022-08-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-29,Domestic,18485017,68303349.0,16434771.0,38997,2172.0,0.0,81371059.0
2022-08-29,Airport,21483,2342556.0,21203.0,8,0.0,0.0,0.0
2022-08-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-30,Domestic,18610906,68595993.0,16656930.0,39245,3779.0,0.0,81436590.0
2022-08-30,Airport,21501,2342994.0,21219.0,8,0.0,0.0,0.0
2022-08-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-31,Domestic,18750471,69028517.0,16854685.0,39556,3330.0,0.0,81484404.0
2022-08-31,Airport,21518,2343587.0,21263.0,8,0.0,0.0,0.0
2022-08-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-01,Domestic,18917782,69376796.0,17088858.0,39872,3363.0,0.0,81526089.0
2022-09-01,Airport,21547,2344173.0,21293.0,8,0.0,0.0,0.0
2022-09-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-02,Domestic,19071057,69680454.0,17272044.0,40190,4066.0,0.0,81559734.0
2022-09-02,Airport,21585,2344848.0,21328.0,8,0.0,0.0,0.0
2022-09-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-03,Domestic,19206445,69962229.0,17427222.0,40537,14479.0,0.0,0.0
2022-09-03,Airport,21622,2345489.0,21360.0,8,0.0,0.0,0.0
2022-09-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-04,Domestic,19323547,70082363.0,17598817.0,40821,5426.0,31795.0,0.0
2022-09-04,Airport,21650,2346124.0,21398.0,8,0.0,0.0,0.0
2022-09-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-05,Domestic,19428535,70187360.0,17758086.0,41046,3287.0,0.0,81654115.0
2022-09-05,Airport,21672,2346653.0,21433.0,8,0.0,0.0,0.0
2022-09-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-06,Domestic,19512806,70406016.0,17919415.0,41285,3565.0,0.0,81700140.0
2022-09-06,Airport,21696,2347077.0,21446.0,8,0.0,0.0,0.0
2022-09-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-07,Domestic,19613512,70629381.0,18092519.0,41567,3547.0,0.0,81735117.0
2022-09-07,Airport,21719,2347635.0,21483.0,8,0.0,0.0,0.0
2022-09-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-08,Domestic,19739977,70903882.0,18278904.0,41832,2766.0,0.0,81767374.0
2022-09-08,Airport,21741,2348156.0,21493.0,8,0.0,0.0,0.0
2022-09-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-09,Domestic,19860624,71090847.0,18479776.0,42093,8661.0,0.0,81792971.0
2022-09-09,Airport,21754,2348727.0,21510.0,8,0.0,0.0,0.0
2022-09-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-10,Domestic,19960270,71364290.0,18753088.0,42305,6213.0,0.0,0.0
2022-09-10,Airport,21771,2349268.0,21539.0,8,0.0,0.0,0.0
2022-09-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-11,Domestic,20050161,71474467.0,18879978.0,42502,748.0,49.0,0.0
2022-09-11,Airport,21791,2349638.0,21577.0,8,0.0,0.0,0.0
2022-09-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-12,Domestic,20135165,71551881.0,19002088.0,42629,1369.0,0.0,81879100.0
2022-09-12,Airport,21812,2350122.0,21614.0,8,0.0,0.0,0.0
2022-09-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-13,Domestic,20199838,71785041.0,19132305.0,42786,1588.0,0.0,81921292.0
2022-09-13,Airport,21833,2350618.0,21642.0,8,0.0,0.0,0.0
2022-09-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-14,Domestic,20278515,72034673.0,19243429.0,42977,1381.0,0.0,81951221.0
2022-09-14,Airport,21857,2351102.0,21664.0,8,0.0,0.0,0.0
2022-09-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-15,Domestic,20378033,72229366.0,19393854.0,43169,1131.0,0.0,81978572.0
2022-09-15,Airport,21885,2351568.0,21688.0,8,0.0,0.0,0.0
2022-09-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-16,Domestic,20466396,72420133.0,19496549.0,43339,3801.0,0.0,82001502.0
2022-09-16,Airport,21901,2352071.0,21703.0,8,0.0,0.0,0.0
2022-09-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-17,Domestic,20544165,72608686.0,19613598.0,43525,5420.0,0.0,0.0
2022-09-17,Airport,21936,2352575.0,21733.0,8,0.0,0.0,0.0
2022-09-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-18,Domestic,20613885,72719186.0,19695206.0,43664,767.0,0.0,0.0
2022-09-18,Airport,21947,2352975.0,21746.0,8,0.0,0.0,0.0
2022-09-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-19,Domestic,20677479,72801106.0,19766830.0,43746,9744596.0,9655315.0,0.0
2022-09-19,Airport,21973,2353489.0,21763.0,8,0.0,0.0,0.0
2022-09-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-20,Domestic,20718800,72829573.0,19837783.0,43819,1364.0,0.0,82087621.0
2022-09-20,Airport,21982,2353908.0,21783.0,8,0.0,0.0,0.0
2022-09-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-21,Domestic,20757301,73028144.0,19922755.0,43943,1356.0,0.0,82119934.0
2022-09-21,Airport,21991,2354256.0,21804.0,8,0.0,0.0,0.0
2022-09-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-22,Domestic,20818768,73296486.0,20037337.0,44063,1487.0,0.0,82144806.0
2022-09-22,Airport,22002,2354700.0,21825.0,8,0.0,0.0,0.0
2022-09-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-23,Domestic,20896814,73460167.0,20106061.0,44169,688.0,0.0,0.0
2022-09-23,Airport,22014,2355302.0,21849.0,8,0.0,0.0,0.0
2022-09-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-24,Domestic,20960845,73588925.0,20180589.0,44254,3802.0,0.0,0.0
2022-09-24,Airport,22036,2355874.0,21877.0,8,0.0,0.0,0.0
2022-09-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-25,Domestic,21001743,73619031.0,20239426.0,44323,9745183.0,9655337.0,0.0
2022-09-25,Airport,22056,2356271.0,21893.0,8,0.0,0.0,0.0
2022-09-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-26,Domestic,21045451,73655626.0,20299978.0,44367,1152.0,0.0,82216479.0
2022-09-26,Airport,22078,2356768.0,21918.0,8,0.0,0.0,0.0
2022-09-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-09-27,Domestic,21137064,,,44455,1200.0,0.0,82250706.0
2022-09-27,Airport,22102,,,8,0.0,0.0,0.0
2022-09-27,Returnee,0,,,0,0.0,0.0,0.0
2022-09-28,Domestic,21187043,,,44551,1190.0,0.0,82278214.0
2022-09-28,Airport,22118,,,8,0.0,0.0,0.0
2022-09-28,Returnee,0,,,0,0.0,0.0,0.0
2022-09-29,Domestic,21229216,,,44678,936.0,0.0,82301326.0
2022-09-29,Airport,22142,,,8,0.0,0.0,0.0
2022-09-29,Returnee,0,,,0,0.0,0.0,0.0
2022-09-30,Domestic,21265862,,,44789,2853.0,0.0,82323038.0
2022-09-30,Airport,22158,,,8,0.0,0.0,0.0
2022-09-30,Returnee,0,,,0,0.0,0.0,0.0
2022-10-01,Domestic,21301280,,,44894,3203.0,0.0,0.0
2022-10-01,Airport,22184,,,8,0.0,0.0,0.0
2022-10-01,Returnee,0,,,0,0.0,0.0,0.0
2022-10-02,Domestic,21330772,,,44965,9745527.0,9655339.0,0.0
2022-10-02,Airport,22192,,,8,0.0,0.0,0.0
2022-10-02,Returnee,0,,,0,0.0,0.0,0.0
2022-10-03,Domestic,21345939,,,45018,853.0,0.0,82390386.0
2022-10-03,Airport,22204,,,8,0.0,0.0,0.0
2022-10-03,Returnee,0,,,0,0.0,0.0,0.0
2022-10-04,Domestic,21385662,,,45083,885.0,0.0,82418542.0
2022-10-04,Airport,22228,,,8,0.0,0.0,0.0
2022-10-04,Returnee,0,,,0,0.0,0.0,0.0
2022-10-05,Domestic,21426855,,,45157,878.0,0.0,82442195.0
2022-10-05,Airport,22235,,,8,0.0,0.0,0.0
2022-10-05,Returnee,0,,,0,0.0,0.0,0.0
2022-10-06,Domestic,21460295,,,45248,845.0,0.0,82461292.0
2022-10-06,Airport,22250,,,8,0.0,0.0,0.0
2022-10-06,Returnee,0,,,0,0.0,0.0,0.0
2022-10-07,Domestic,21489738,,,45321,2083.0,0.0,82480552.0
2022-10-07,Airport,22270,,,8,0.0,0.0,0.0
2022-10-07,Returnee,0,,,0,0.0,0.0,0.0
2022-10-08,Domestic,21516523,,,45404,3314.0,0.0,0.0
2022-10-08,Airport,22276,,,8,0.0,0.0,0.0
2022-10-08,Returnee,0,,,0,0.0,0.0,0.0
2022-10-09,Domestic,21539319,,,45461,927.0,0.0,0.0
2022-10-09,Airport,22285,,,8,0.0,0.0,0.0
2022-10-09,Returnee,0,,,0,0.0,0.0,0.0
2022-10-10,Domestic,21552357,,,45511,9744639.0,9655380.0,0.0
2022-10-10,Airport,22298,,,8,0.0,0.0,0.0
2022-10-10,Returnee,0,,,0,0.0,0.0,0.0
2022-10-11,Domestic,21564995,,,45538,758.0,0.0,82563433.0
2022-10-11,Airport,22317,,,8,0.0,0.0,0.0
2022-10-11,Returnee,0,,,0,0.0,0.0,0.0
2022-10-12,Domestic,21610500,,,45615,770.0,0.0,82600396.0
2022-10-12,Airport,22325,,,8,0.0,0.0,0.0
2022-10-12,Returnee,0,,,0,0.0,0.0,0.0
2022-10-13,Domestic,21656190,,,45693,449.0,0.0,82627684.0
2022-10-13,Airport,22330,,,8,0.0,0.0,0.0
2022-10-13,Returnee,0,,,0,0.0,0.0,0.0
2022-10-14,Domestic,21692795,,,45756,1790.0,0.0,82654171.0
2022-10-14,Airport,22335,,,8,0.0,0.0,0.0
2022-10-14,Returnee,0,,,0,0.0,0.0,0.0
2022-10-15,Domestic,21727933,,,45823,3337.0,0.0,0.0
2022-10-15,Airport,22338,,,8,0.0,0.0,0.0
2022-10-15,Returnee,0,,,0,0.0,0.0,0.0
2022-10-16,Domestic,21757595,,,45870,9745174.0,9655380.0,0.0
2022-10-16,Airport,22341,,,8,0.0,0.0,0.0
2022-10-16,Returnee,0,,,0,0.0,0.0,0.0
2022-10-17,Domestic,21772967,,,45890,651.0,0.0,82755821.0
2022-10-17,Airport,22352,,,8,0.0,0.0,0.0
2022-10-17,Returnee,0,,,0,0.0,0.0,0.0
2022-10-18,Domestic,21814973,,,45946,700.0,0.0,82804939.0
2022-10-18,Airport,22358,,,8,0.0,0.0,0.0
2022-10-18,Returnee,0,,,0,0.0,0.0,0.0
2022-10-19,Domestic,21858528,,,46014,691.0,0.0,82845501.0
2022-10-19,Airport,22364,,,8,0.0,0.0,0.0
2022-10-19,Returnee,0,,,0,0.0,0.0,0.0
2022-10-20,Domestic,21894638,,,46085,497.0,0.0,82879746.0
2022-10-20,Airport,22370,,,8,0.0,0.0,0.0
2022-10-20,Returnee,0,,,0,0.0,0.0,0.0
2022-10-21,Domestic,21926231,,,46152,0.0,0.0,82911015.0
2022-10-21,Airport,22374,,,8,0.0,0.0,0.0
2022-10-21,Returnee,0,,,0,0.0,0.0,0.0
2022-10-22,Domestic,21960404,,,46230,0.0,0.0,0.0
2022-10-22,Airport,22375,,,8,0.0,0.0,0.0
2022-10-22,Returnee,0,,,0,0.0,0.0,0.0
